OG0000881	GO:0004843
OG0000881	GO:0016579
OG0000881	GO:0005634
OG0000881	GO:0006511
OG0000881	GO:0031647
OG0000881	GO:0035220
OG0000881	GO:0043687
OG0000881	GO:0030307
OG0000881	GO:0016787
OG0000881	GO:0005829
OG0000881	GO:0004197
OG0000881	GO:0061060
OG0000881	GO:0002785
OG0000881	GO:0045824
OG0000881	GO:0045751
OG0000881	GO:1905168
OG0000881	GO:0008233
OG0000881	GO:0006508
OG0000881	GO:0008234
OG0000881	GO:0005515
OG0007868	GO:0032007
OG0007868	GO:0034198
OG0006382	GO:0005747
OG0006382	GO:0006120
OG0000566	GO:0005739
OG0000566	GO:1904115
OG0000566	GO:0005515
OG0000566	GO:0019896
OG0000566	GO:0051654
OG0000566	GO:0047496
OG0000566	GO:0031410
OG0000566	GO:0030382
OG0000566	GO:0017022
OG0000566	GO:0030674
OG0000566	GO:0006605
OG0000566	GO:0007287
OG0000566	GO:0007310
OG0000566	GO:0048311
OG0002258	GO:0017056
OG0002258	GO:0005643
OG0002258	GO:0006913
OG0002258	GO:0010628
OG0002258	GO:0005634
OG0002258	GO:0005515
OG0002258	GO:0015031
OG0002258	GO:0030718
OG0002258	GO:0006606
OG0002258	GO:0051028
OG0002258	GO:0035167
OG0002258	GO:0036098
OG0002258	GO:0044613
OG0002258	GO:0006508
OG0002258	GO:0005737
OG0002258	GO:0005654
OG0002258	GO:0045944
OG0002258	GO:0031965
OG0002258	GO:0017171
OG0002258	GO:0030838
OG0002258	GO:0000785
OG0002258	GO:0005700
OG0002258	GO:0031490
OG0002258	GO:0005703
OG0002258	GO:0046822
OG0002258	GO:0002230
OG0002258	GO:0035075
OG0002258	GO:1990841
OG0002258	GO:0005704
OG0002258	GO:0034605
OG0002258	GO:0008236
OG0002258	GO:0035080
OG0002258	GO:0071390
OG0002258	GO:0006405
OG0002258	GO:0060261
OG0002258	GO:0140585
OG0002258	GO:0043922
OG0002258	GO:0016020
OG0002258	GO:0016787
OG0002258	GO:0003723
OG0002258	GO:0008233
OG0002258	GO:0005694
OG0002258	GO:0008139
OG0002258	GO:0000973
OG0002258	GO:0034398
OG0002258	GO:0044614
OG0007335	GO:0015986
OG0007335	GO:0015078
OG0007335	GO:0000276
OG0004901	GO:0016021
OG0005151	GO:0016021
OG0004961	GO:0046872
OG0004961	GO:0005737
OG0004961	GO:0005634
OG0004961	GO:0061711
OG0004961	GO:0000408
OG0004961	GO:0002949
OG0001953	GO:0045454
OG0001953	GO:0016853
OG0005378	GO:0003677
OG0005378	GO:0003697
OG0005378	GO:0003899
OG0005378	GO:0006351
OG0005378	GO:0005666
OG0007818	GO:0005737
OG0007818	GO:0042325
OG0005558	GO:0047134
OG0000312	GO:0005524
OG0000312	GO:0004672
OG0000312	GO:0004713
OG0000312	GO:0006468
OG0000312	GO:0016021
OG0002610	GO:0005886
OG0002610	GO:0006508
OG0002610	GO:0017171
OG0002610	GO:0015459
OG0002610	GO:0008236
OG0002610	GO:0008239
OG0002610	GO:0071202
OG0002610	GO:0016020
OG0002610	GO:0044325
OG0002610	GO:1901379
OG0002610	GO:0008076
OG0002610	GO:0016021
OG0003364	GO:0005840
OG0003364	GO:0003735
OG0003364	GO:0006412
OG0003364	GO:1990904
OG0003364	GO:0005829
OG0003364	GO:0022626
OG0003364	GO:0002181
OG0003364	GO:0006417
OG0003364	GO:0006364
OG0003364	GO:0022627
OG0003364	GO:0000447
OG0003364	GO:0043022
OG0003364	GO:0005791
OG0003364	GO:0048542
OG0003364	GO:0042127
OG0003364	GO:0000461
OG0003364	GO:0005737
OG0003364	GO:0005783
OG0007320	GO:0009055
OG0007320	GO:0015035
OG0002708	GO:0043130
OG0002708	GO:0005515
OG0003313	GO:0016020
OG0003313	GO:0006811
OG0003313	GO:0005216
OG0003313	GO:0015276
OG0003313	GO:0004970
OG0003313	GO:0038023
OG0003313	GO:0016021
OG0003313	GO:0045211
OG0003313	GO:0005886
OG0003313	GO:0034220
OG0003313	GO:0045202
OG0003313	GO:0035235
OG0003313	GO:0014069
OG0003313	GO:0007154
OG0003313	GO:0042221
OG0003313	GO:0097060
OG0003512	GO:0046982
OG0003512	GO:0006366
OG0002274	GO:0005938
OG0002274	GO:0005634
OG0002274	GO:0055037
OG0002274	GO:0000278
OG0002274	GO:0030866
OG0002274	GO:0036313
OG0002274	GO:1901098
OG0002274	GO:0005085
OG0002274	GO:0031267
OG0002274	GO:0003682
OG0002274	GO:0005700
OG0002274	GO:0032456
OG0002274	GO:0030674
OG0002274	GO:0008023
OG0002274	GO:0032968
OG0002274	GO:0032483
OG0002274	GO:0035097
OG0002274	GO:0000123
OG0002274	GO:0019902
OG0002274	GO:0046872
OG0002274	GO:0035556
OG0003779	GO:0008168
OG0003779	GO:0032259
OG0003779	GO:0008757
OG0003779	GO:0005829
OG0003779	GO:0006481
OG0003779	GO:0018423
OG0003779	GO:0016740
OG0006339	GO:0046872
OG0006339	GO:0005737
OG0006339	GO:0008270
OG0006339	GO:0019284
OG0006339	GO:0019509
OG0006339	GO:0046570
OG0007863	GO:0005739
OG0007863	GO:0006120
OG0002889	GO:0005634
OG0002889	GO:0004521
OG0002889	GO:0071032
OG0002889	GO:0090502
OG0002889	GO:0005515
OG0003966	GO:0003743
OG0003966	GO:0006413
OG0003966	GO:0005515
OG0003966	GO:0006417
OG0003966	GO:0006412
OG0003966	GO:0005737
OG0003966	GO:0003729
OG0003966	GO:0022627
OG0003966	GO:0043022
OG0003966	GO:0000049
OG0003966	GO:0007291
OG0006576	GO:0016021
OG0004954	GO:0005634
OG0004954	GO:0006355
OG0004954	GO:0006357
OG0004954	GO:0043565
OG0004954	GO:0003700
OG0004954	GO:0032502
OG0001024	GO:0004222
OG0001024	GO:0008237
OG0001024	GO:0006508
OG0001024	GO:0005615
OG0001024	GO:0008270
OG0001024	GO:0031012
OG0001024	GO:0030425
OG0001024	GO:0030198
OG0001024	GO:0007424
OG0001024	GO:0042060
OG0001024	GO:0007155
OG0001024	GO:0007591
OG0001024	GO:0007419
OG0001024	GO:0071711
OG0001024	GO:0002168
OG0001024	GO:0007505
OG0001024	GO:0007561
OG0001024	GO:0030574
OG0001024	GO:0034769
OG0001024	GO:0035001
OG0001024	GO:0035159
OG0001024	GO:0042246
OG0001024	GO:0045216
OG0001024	GO:0097156
OG0001024	GO:0046872
OG0001024	GO:0016787
OG0001024	GO:0008233
OG0001024	GO:0005886
OG0001024	GO:0062023
OG0001024	GO:0009611
OG0001024	GO:0003144
OG0008631	GO:0003677
OG0008631	GO:0006355
OG0008631	GO:0003700
OG0000725	GO:0072659
OG0006133	GO:0005737
OG0006133	GO:0008168
OG0006133	GO:0032259
OG0006133	GO:0008033
OG0006133	GO:0001510
OG0006133	GO:0002128
OG0006133	GO:0002181
OG0006133	GO:0008175
OG0006133	GO:0008757
OG0001803	GO:0003993
OG0007210	GO:0032418
OG0003489	GO:0005515
OG0001655	GO:0016021
OG0001655	GO:0003824
OG0001655	GO:0005975
OG0001655	GO:0006865
OG0001655	GO:0005886
OG0001655	GO:0005938
OG0001655	GO:1903801
OG0001655	GO:0016020
OG0001655	GO:0015173
OG0001655	GO:0015180
OG0001655	GO:0015190
OG0001655	GO:0015801
OG0001655	GO:0015823
OG0001655	GO:1904273
OG0001655	GO:0016323
OG0001655	GO:0016324
OG0004714	GO:0007064
OG0004714	GO:0005515
OG0002334	GO:0071361
OG0002334	GO:0016491
OG0002334	GO:0001666
OG0002334	GO:0016616
OG0002334	GO:0006066
OG0002334	GO:0008106
OG0007269	GO:0003676
OG0007269	GO:0008168
OG0007269	GO:0032259
OG0007269	GO:0008276
OG0007269	GO:0008757
OG0007269	GO:0006479
OG0008539	GO:0003729
OG0008539	GO:0000340
OG0005982	GO:0005524
OG0005982	GO:0004672
OG0005982	GO:0006468
OG0005982	GO:0005515
OG0005039	GO:0006355
OG0005039	GO:0008270
OG0005039	GO:0043565
OG0005039	GO:0003700
OG0003812	GO:0003824
OG0006901	GO:0005634
OG0006901	GO:0003824
OG0006901	GO:0003677
OG0006901	GO:0003697
OG0006901	GO:0004519
OG0006901	GO:0006289
OG0006901	GO:0016788
OG0006901	GO:0004518
OG0008440	GO:0004252
OG0008440	GO:0006508
OG0008399	GO:0005515
OG0006283	GO:0005576
OG0006283	GO:0007275
OG0006283	GO:0005102
OG0006283	GO:0016055
OG0006283	GO:0007165
OG0006283	GO:0007267
OG0003033	GO:0006749
OG0003033	GO:0050313
OG0006342	GO:0051087
OG0006342	GO:0001671
OG0006342	GO:0097428
OG0006342	GO:0051259
OG0006342	GO:0044571
OG0008458	GO:0003676
OG0008458	GO:0003723
OG0000294	GO:0005634
OG0000294	GO:0006357
OG0000294	GO:0043565
OG0000294	GO:0006355
OG0000294	GO:0008270
OG0000294	GO:0003677
OG0000294	GO:0000978
OG0000294	GO:0003700
OG0000294	GO:0007283
OG0000294	GO:0003707
OG0000294	GO:0004879
OG0000294	GO:0005496
OG0000294	GO:0046872
OG0000294	GO:0006351
OG0000294	GO:0030522
OG0000294	GO:0005515
OG0000294	GO:0043401
OG0000294	GO:0034056
OG0000294	GO:0045913
OG0000294	GO:0042025
OG0007157	GO:0003677
OG0007157	GO:0000786
OG0007157	GO:0006334
OG0000514	GO:0005524
OG0000514	GO:0005634
OG0000514	GO:0006355
OG0000514	GO:0042393
OG0000514	GO:0005515
OG0000514	GO:0140658
OG0000514	GO:0016887
OG0000514	GO:0016514
OG0000514	GO:0000166
OG0000514	GO:0016787
OG0000514	GO:0004386
OG0000514	GO:0070603
OG0000514	GO:0006338
OG0000514	GO:0006357
OG0000514	GO:0003677
OG0000514	GO:0045944
OG0000514	GO:0045893
OG0000514	GO:0048813
OG0000514	GO:0007409
OG0000514	GO:0070983
OG0000514	GO:0008587
OG0000514	GO:0008094
OG0000514	GO:0045815
OG0000514	GO:2000134
OG0000514	GO:0005700
OG0000514	GO:0035172
OG0000514	GO:0045088
OG0000514	GO:0007419
OG0000514	GO:0140297
